[Chat Event] Time: 2026-07-19T08:34:07.402Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: [] | Content: บอกแวร์อย่าแพร่ม
[Chat Event] Time: 2026-07-23T12:53:20.429Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB","-oriayRj94OvqWq6AAAG","lInXyLlaes_Zy-ykAAAJ","8UcwgKkLHphwW7O5AAAK","zh4Lc2daepFvgHn1AAAM","Be_91txeXqSJRbWgAAAO","Xs1-oUVK4mf1ZN6eAAAP","y79zLgZxVn98O2ktAAAR","tH6AQW4OZ3XKekK8AAAT","7WGTcYeYfqIiFwpIAAAV","1Qso5FVvmCkBzraEAAAX"] | Content: ขี่ไปไหน
[Chat Event] Time: 2026-07-23T12:54:02.691Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB","-oriayRj94OvqWq6AAAG","lInXyLlaes_Zy-ykAAAJ","8UcwgKkLHphwW7O5AAAK","zh4Lc2daepFvgHn1AAAM","Be_91txeXqSJRbWgAAAO","Xs1-oUVK4mf1ZN6eAAAP","y79zLgZxVn98O2ktAAAR","tH6AQW4OZ3XKekK8AAAT","7WGTcYeYfqIiFwpIAAAV","1Qso5FVvmCkBzraEAAAX"] | Content: -~-
[Chat Event] Time: 2026-07-23T12:54:09.111Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB","-oriayRj94OvqWq6AAAG","lInXyLlaes_Zy-ykAAAJ","8UcwgKkLHphwW7O5AAAK","zh4Lc2daepFvgHn1AAAM","Be_91txeXqSJRbWgAAAO","Xs1-oUVK4mf1ZN6eAAAP","y79zLgZxVn98O2ktAAAR","tH6AQW4OZ3XKekK8AAAT","7WGTcYeYfqIiFwpIAAAV","1Qso5FVvmCkBzraEAAAX"] | Content: คิดแคท
[Chat Event] Time: 2026-07-23T12:54:23.948Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB","-oriayRj94OvqWq6AAAG","lInXyLlaes_Zy-ykAAAJ","8UcwgKkLHphwW7O5AAAK","zh4Lc2daepFvgHn1AAAM","Be_91txeXqSJRbWgAAAO","Xs1-oUVK4mf1ZN6eAAAP","y79zLgZxVn98O2ktAAAR","tH6AQW4OZ3XKekK8AAAT","7WGTcYeYfqIiFwpIAAAV","1Qso5FVvmCkBzraEAAAX"] | Content: แสบ คอ
[Gift Event] Time: 2026-07-23T12:54:31.590Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Chat Event] Time: 2026-07-23T12:54:42.228Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB","-oriayRj94OvqWq6AAAG","lInXyLlaes_Zy-ykAAAJ","8UcwgKkLHphwW7O5AAAK","zh4Lc2daepFvgHn1AAAM","Be_91txeXqSJRbWgAAAO","Xs1-oUVK4mf1ZN6eAAAP","y79zLgZxVn98O2ktAAAR","tH6AQW4OZ3XKekK8AAAT","7WGTcYeYfqIiFwpIAAAV","1Qso5FVvmCkBzraEAAAX"] | Content:  
[Chat Event] Time: 2026-07-23T12:54:45.403Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB","-oriayRj94OvqWq6AAAG","lInXyLlaes_Zy-ykAAAJ","8UcwgKkLHphwW7O5AAAK","zh4Lc2daepFvgHn1AAAM","Be_91txeXqSJRbWgAAAO","Xs1-oUVK4mf1ZN6eAAAP","y79zLgZxVn98O2ktAAAR","tH6AQW4OZ3XKekK8AAAT","7WGTcYeYfqIiFwpIAAAV","1Qso5FVvmCkBzraEAAAX"] | Content: แวะมาดูนิดหน่อย
[Gift Event] Time: 2026-07-23T12:55:53.621Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Rose | GiftId: 5655
[Gift Event] Time: 2026-07-23T12:55:53.622Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Rose | GiftId: 5655
[Gift Event] Time: 2026-07-23T12:56:24.214Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Gift Event] Time: 2026-07-23T12:57:42.206Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Chat Event] Time: 2026-07-23T12:57:59.695Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB","-oriayRj94OvqWq6AAAG","lInXyLlaes_Zy-ykAAAJ","8UcwgKkLHphwW7O5AAAK","zh4Lc2daepFvgHn1AAAM","Be_91txeXqSJRbWgAAAO","Xs1-oUVK4mf1ZN6eAAAP","y79zLgZxVn98O2ktAAAR","tH6AQW4OZ3XKekK8AAAT","7WGTcYeYfqIiFwpIAAAV","1Qso5FVvmCkBzraEAAAX"] | Content: ดี
[Gift Event] Time: 2026-07-23T12:59:19.339Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: TikTok | GiftId: 5269
[Gift Event] Time: 2026-07-23T12:59:19.340Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: TikTok | GiftId: 5269
[Gift Event] Time: 2026-07-23T12:59:22.579Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: TikTok | GiftId: 5269
[Chat Event] Time: 2026-07-23T12:59:39.051Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB","-oriayRj94OvqWq6AAAG","lInXyLlaes_Zy-ykAAAJ","8UcwgKkLHphwW7O5AAAK","zh4Lc2daepFvgHn1AAAM","Be_91txeXqSJRbWgAAAO","Xs1-oUVK4mf1ZN6eAAAP","y79zLgZxVn98O2ktAAAR","tH6AQW4OZ3XKekK8AAAT","7WGTcYeYfqIiFwpIAAAV","1Qso5FVvmCkBzraEAAAX"] | Content: เอร่า~
[Gift Event] Time: 2026-07-23T12:59:59.808Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: TikTok | GiftId: 5269
[Gift Event] Time: 2026-07-23T12:59:59.809Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: TikTok | GiftId: 5269
[Gift Event] Time: 2026-07-23T13:00:00.655Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: TikTok | GiftId: 5269
[Gift Event] Time: 2026-07-23T13:00:00.656Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: TikTok | GiftId: 5269
[Gift Event] Time: 2026-07-23T13:00:01.522Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: TikTok | GiftId: 5269
[Gift Event] Time: 2026-07-23T13:00:02.357Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: TikTok | GiftId: 5269
[Gift Event] Time: 2026-07-23T13:00:03.905Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: TikTok | GiftId: 5269
[Gift Event] Time: 2026-07-23T13:00:07.259Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: TikTok | GiftId: 5269
[Chat Event] Time: 2026-07-23T13:00:13.954Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB","-oriayRj94OvqWq6AAAG","lInXyLlaes_Zy-ykAAAJ","8UcwgKkLHphwW7O5AAAK","zh4Lc2daepFvgHn1AAAM","Be_91txeXqSJRbWgAAAO","Xs1-oUVK4mf1ZN6eAAAP","y79zLgZxVn98O2ktAAAR","tH6AQW4OZ3XKekK8AAAT","7WGTcYeYfqIiFwpIAAAV","1Qso5FVvmCkBzraEAAAX"] | Content: จ๊ะเอ๋
[Gift Event] Time: 2026-07-23T13:02:58.318Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Gift Event] Time: 2026-07-23T13:02:59.132Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:03:02.395Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Chat Event] Time: 2026-07-23T13:03:55.359Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: ยังไม่หายป่วย
[Gift Event] Time: 2026-07-23T13:04:17.117Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Gift Event] Time: 2026-07-23T13:04:17.916Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Gift Event] Time: 2026-07-23T13:04:18.767Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Gift Event] Time: 2026-07-23T13:04:22.170Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Gift Event] Time: 2026-07-23T13:04:25.470Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: GG | GiftId: 6064
[Gift Event] Time: 2026-07-23T13:04:28.772Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: GG | GiftId: 6064
[Gift Event] Time: 2026-07-23T13:04:41.094Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Rose | GiftId: 5655
[Gift Event] Time: 2026-07-23T13:04:41.095Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Rose | GiftId: 5655
[Gift Event] Time: 2026-07-23T13:04:50.350Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Rose | GiftId: 5655
[Gift Event] Time: 2026-07-23T13:04:50.351Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Rose | GiftId: 5655
[Chat Event] Time: 2026-07-23T13:05:50.668Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: จากเก็บคอ มาเป็นคันคอ
[Gift Event] Time: 2026-07-23T13:06:30.315Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Cake Slice | GiftId: 6784
[Gift Event] Time: 2026-07-23T13:06:33.631Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Cake Slice | GiftId: 6784
[Gift Event] Time: 2026-07-23T13:06:37.619Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:06:38.491Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:06:38.492Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:06:40.133Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Gift Event] Time: 2026-07-23T13:06:41.790Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:06:44.283Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-23T13:06:45.916Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-23T13:06:49.267Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Chat Event] Time: 2026-07-23T13:07:05.576Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: ร้องทำไม
[Gift Event] Time: 2026-07-23T13:07:14.093Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-23T13:07:18.044Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-23T13:07:18.044Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-23T13:07:21.423Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-23T13:07:24.682Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-23T13:07:27.981Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-23T13:07:31.349Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:07:31.350Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:07:33.918Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:07:33.919Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Gift Event] Time: 2026-07-23T13:07:34.684Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:07:37.134Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:07:43.853Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:07:45.452Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:07:46.253Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:07:46.254Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:07:49.554Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:07:50.286Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Chat Event] Time: 2026-07-23T13:07:57.819Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: สบายดีจ้า แต้งกิ้วคนสวยยย
[Gift Event] Time: 2026-07-23T13:08:05.104Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: GG | GiftId: 6064
[Gift Event] Time: 2026-07-23T13:08:09.190Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: GG | GiftId: 6064
[Gift Event] Time: 2026-07-23T13:08:10.841Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:08:14.281Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:09:01.972Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:09:06.156Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:09:13.609Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:09:17.674Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:10:28.899Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:10:32.250Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Spinning Soccer | GiftId: 105781
[Gift Event] Time: 2026-07-23T13:16:10.561Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-23T13:16:11.412Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Chat Event] Time: 2026-07-23T13:16:29.466Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: เล่นเกมฮะ
[Chat Event] Time: 2026-07-23T13:16:52.498Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: เทอไม่ส่งมาหลายวันละ
[Gift Event] Time: 2026-07-23T13:17:46.019Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-23T13:17:46.873Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-23T13:18:19.162Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:18:19.163Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:18:24.212Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:18:25.067Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:18:27.481Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:18:27.482Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:19:21.137Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:19:21.961Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:19:24.412Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:19:24.412Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:19:26.061Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:19:26.896Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:19:28.514Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:19:28.515Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Chat Event] Time: 2026-07-23T13:19:50.067Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: ว้ามาเส้
[Chat Event] Time: 2026-07-23T13:19:57.311Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: ขมิบรอละ
[Chat Event] Time: 2026-07-23T13:20:02.363Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: เห้อ
[Gift Event] Time: 2026-07-23T13:20:05.733Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:20:05.733Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:20:08.215Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:20:09.082Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:20:09.918Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:20:10.766Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:20:13.253Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-23T13:20:14.082Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Chat Event] Time: 2026-07-23T13:20:49.583Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: 
[Gift Event] Time: 2026-07-23T13:20:51.285Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Rose | GiftId: 5655
[Gift Event] Time: 2026-07-23T13:20:52.088Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:20:52.974Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Rose | GiftId: 5655
[Gift Event] Time: 2026-07-23T13:20:54.608Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: GG | GiftId: 6064
[Gift Event] Time: 2026-07-23T13:20:54.609Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:20:57.842Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: GG | GiftId: 6064
[Gift Event] Time: 2026-07-23T13:20:59.441Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:21:03.746Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Gift Event] Time: 2026-07-23T13:21:03.747Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Chat Event] Time: 2026-07-23T13:29:07.558Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: หวี
[Chat Event] Time: 2026-07-23T13:29:13.297Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: หวัดดีนะ
[Gift Event] Time: 2026-07-23T13:29:19.095Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Chat Event] Time: 2026-07-23T13:32:56.888Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: 🤧[hi]
[Chat Event] Time: 2026-07-23T13:34:04.362Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: เกมอะไรหรอพี่
[Chat Event] Time: 2026-07-23T13:41:07.625Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: อร้ายยยย มีคนลืมเติมไฟ กรี้ดดด
[Chat Event] Time: 2026-07-23T13:41:27.684Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: ดับยกตี้555
[Chat Event] Time: 2026-07-23T13:41:30.182Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: หายไวๆ
[Chat Event] Time: 2026-07-23T13:51:21.975Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["l7N9_iiorxXnnbjdAAAB"] | Content: พี่แพน ปอนยิงหนู
[Gift Event] Time: 2026-07-23T13:53:32.782Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Gift Event] Time: 2026-07-23T13:53:33.688Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:53:36.930Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:53:37.781Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:53:38.579Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:53:39.380Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:53:40.243Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:53:41.036Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:53:41.880Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:53:42.682Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:53:42.683Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:53:43.534Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:53:46.893Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:53:59.450Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Hand Heart | GiftId: 5660
[Gift Event] Time: 2026-07-23T13:54:32.450Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:54:33.313Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:54:34.171Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-23T13:54:35.018Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
